engine,scenario,minute,thermal_load_input,degradation_input,thermal_load_high,primary_cooling_degraded,backup_reserve_stressed,power_constraint,process_thermal_risk,alarm_interpreted,authorization_ready,intervention_executed,physical_risk_probability_exact,decision_response_probability_exact,uncontained_risk_probability_exact,contained_or_avoided_probability_exact,measurement_shots,physical_risk_probability_sampled,decision_response_probability_sampled,uncontained_risk_probability_sampled,contained_or_avoided_probability_sampled,trace
Qiskit DensityMatrix,Accelerated-response,100,0.25,1.0,0.7784169227494678,0.5199433754237034,0.17692247268560152,0.04453123788900868,0.02987989733854084,0.3248472237662798,0.24497902801666907,0.18407027251981667,0.02987989733854084,0.18407027251981667,0.019578691525998997,0.1737690667072748,8192,0.0289306640625,0.1829833984375,0.019287109375,0.17333984375,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,101,0.19999999999999996,1.0,0.771459150259231,0.5240747503456715,0.1765798369681248,0.04511354237767611,0.029191602286727587,0.3302576639564314,0.24961595881447907,0.18855965219956308,0.029191602286727587,0.18855965219956308,0.01900059209170389,0.17836864200453936,8192,0.0286865234375,0.1910400390625,0.01953125,0.181884765625,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,102,0.15000000000000002,1.0,0.7643491060480848,0.5280472306661061,0.17605040882930287,0.04569235379425449,0.02848738044388055,0.33542886876013034,0.2542391486953162,0.19352248396650948,0.02848738044388055,0.19352248396650948,0.01838623303321655,0.18342133655584555,8192,0.0252685546875,0.1939697265625,0.01708984375,0.185791015625,0.9999999999999986
Qiskit DensityMatrix,Accelerated-response,103,0.09999999999999998,1.0,0.7570999642324526,0.5318615731078684,0.1753127992840301,0.04626724441664961,0.027764006636598962,0.34034007404820615,0.25884637127794435,0.19894761564423122,0.027764006636598962,0.19894761564423122,0.017741158085260778,0.18892476709289305,8192,0.029296875,0.201171875,0.0189208984375,0.1907958984375,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,104,0.050000000000000044,1.0,0.7497225046647857,0.5355187490821058,0.17434863864738914,0.04683773034603029,0.02701900660892161,0.3449723194452278,0.2634361377242466,0.20481506653630227,0.02701900660892161,0.20481506653630227,0.017071286527472748,0.19486734645485337,8192,0.02490234375,0.212890625,0.0157470703125,0.2037353515625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,105,0.0,1.0,0.7422252796181382,0.539019935679391,0.173143232883512,0.04740327830081368,0.026250760257244588,0.3493086641746129,0.26800762363317837,0.21109672000890506,0.026250760257244588,0.21109672000890506,0.016382754979876145,0.20122871473153664,8192,0.0247802734375,0.2064208984375,0.013916015625,0.195556640625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,106,0.0,1.0,0.7348030268219569,0.5423665063479801,0.1716874931244428,0.04796331559110428,0.025458577805461322,0.3533343853291694,0.27256056378541194,0.21775719647847944,0.025458577805461322,0.21775719647847944,0.015681757502969157,0.20798037617598722,8192,0.0289306640625,0.2103271484375,0.0177001953125,0.1990966796875,0.9999999999999984
Qiskit DensityMatrix,Accelerated-response,107,0.0,1.0,0.7274549965537375,0.5455600213156115,0.1699768706418406,0.04851724017514595,0.024642736805193077,0.3570371481867192,0.2770951170068294,0.22475487828786575,0.024642736805193077,0.22475487828786575,0.014974385630299203,0.21508652711297183,8192,0.0235595703125,0.220947265625,0.013427734375,0.2108154296875,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,108,0.0,1.0,0.7201804465881998,0.5486022178205543,0.16801158108907885,0.04906443195873053,0.023804481203273064,0.3604071463457568,0.2816117056785236,0.23204305443163553,0.023804481203273064,0.23204305443163553,0.014266478172630803,0.22250505140099333,8192,0.0224609375,0.2362060546875,0.0137939453125,0.2275390625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,109,0.0,1.0,0.7129786421223181,0.5514950001900273,0.1657966585687063,0.04960426495115854,0.0229459816271111,0.36343720756156966,0.28611083531753617,0.23957115064530018,0.0229459816271111,0.23957115064530018,0.013563487777146934,0.230188656795336,8192,0.0252685546875,0.23828125,0.01513671875,0.2281494140625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,110,0.0,1.0,0.7058488557010947,0.5542404297951791,0.1633418360322611,0.05013611984767981,0.022070258269665525,0.3661228622518797,0.29059290035060736,0.24728600904337544,0.022070258269665525,0.24728600904337544,0.012870370270116307,0.23808612104382626,8192,0.022216796875,0.2403564453125,0.0135498046875,0.231689453125,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,111,0.0,1.0,0.6987903671440836,0.5568407149031384,0.16066125790809302,0.05065939658523968,0.021181070045379988,0.36846237291395395,0.29505798268082134,0.2551331812758296,0.021181070045379988,0.2551331812758296,0.01219150123937054,0.24614361246982008,8192,0.0201416015625,0.266845703125,0.0120849609375,0.2587890625,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,112,0.0,1.0,0.6918024634726427,0.5592982004387911,0.15777304002026354,0.05117352641843636,0.020282775805359667,0.3704567240639989,0.299505649896127,0.26305820003049035,0.020282775805359667,0.26305820003049035,0.01153062231167916,0.25430604653680977,8192,0.0223388671875,0.2686767578125,0.0113525390625,0.2576904296875,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,113,0.0,1.0,0.6848844388379168,0.561615357662465,0.15469870002785427,0.05167798308665363,0.0193801751233487,0.372109573678029,0.3039347599943807,0.27100779556605026,0.0193801751233487,0.27100779556605026,0.01089081739242932,0.262518437835131,8192,0.019775390625,0.27099609375,0.0108642578125,0.2620849609375,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,114,0.0,1.0,0.6780355944495376,0.5637947737651605,0.15146248809676857,0.05217229269017951,0.01847833731405875,0.37342716838634443,0.30834327931757977,0.2789310267142493,0.01847833731405875,0.2789310267142493,0.01027451702098444,0.270727206421175,8192,0.01904296875,0.277587890625,0.0108642578125,0.2694091796875,0.999999999999998
Qiskit DensityMatrix,Accelerated-response,115,0.0,1.0,0.6712552385050427,0.5658391413807038,0.148090651810156,0.05265604195966652,0.01758242780878297,0.374418225767414,0.31272812002173744,0.2867802993178982,0.01758242780878297,0.2867802993178982,0.009683527192279036,0.27888139870139433,8192,0.0166015625,0.2803955078125,0.0096435546875,0.2734375,0.999999999999998
Qiskit DensityMatrix,Accelerated-response,116,0.0,1.0,0.6645426861199919,0.5677512480144925,0.14461067115507675,0.05312888468483738,0.016697540757897637,0.375093787936894,0.3170850028856641,0.29451224923699426,0.016697540757897637,0.29451224923699426,0.00911907768408633,0.2869337861631828,8192,0.01708984375,0.296142578125,0.010498046875,0.28955078125,0.9999999999999981
Qiskit DensityMatrix,Accelerated-response,117,0.0,1.0,0.6578972592587913,0.5695339653914326,0.14105049877130973,0.05359054615908891,0.01582854580696676,0.37546705119416623,0.32140835060938755,0.3020884717140543,0.01582854580696676,0.3020884717140543,0.008581884210414155,0.2948418101175018,8192,0.0146484375,0.302490234375,0.00732421875,0.295166015625,0.9999999999999981
Qiskit DensityMatrix,Accelerated-response,118,0.0,1.0,0.651318286666204,0.5711902387310788,0.13743783773321616,0.05404082559026357,0.01497995552649503,0.37555317676011724,0.3256912159962289,0.30947608389515185,0.01497995552649503,0.30947608389515185,0.008072218607378678,0.30256834697603546,8192,0.0157470703125,0.301025390625,0.009765625,0.2950439453125,0.9999999999999983
Qiskit DensityMatrix,Accelerated-response,119,0.0,1.0,0.6448051037995423,0.5727230759656511,0.13379948437504097,0.05447959651813418,0.014155818140435466,0.37536908763002097,0.3299252485723122,0.31664811250932867,0.014155818140435466,0.31664811250932867,0.007589981681524797,0.31008227605041794,8192,0.0146484375,0.3199462890625,0.007568359375,0.3128662109375,0.9999999999999982
Qiskit DensityMatrix,Accelerated-response,120,0.0,1.0,0.6383570527615462,0.5741355369260099,0.13016075761508752,0.05490680536054987,0.013359638195727988,0.37493325631095203,0.33410070228923733,0.3235837039741343,0.013359638195727988,0.3235837039741343,0.007134774185087496,0.3173588399634938,8192,0.01513671875,0.32080078125,0.00830078125,0.31396484375,0.9999999999999983
